,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,season,team,comp
17,2023-01-29,15:30,Matchweek 18,Sun,Away,D,0.0,0.0,Schalke 04,0.3,1.2,46.0,61571.0,Jonas Hector,4-1-3-2,Matthias Jöllenbeck,Match Report,,0,6,0,0.0,0.0,,15.7,0.0,0,0,0.3,0.05,-0.3,-0.3,2022-2023,Koln,
18,2023-02-04,15:30,Matchweek 19,Sat,Home,D,0.0,0.0,RB Leipzig,0.8,1.3,44.0,49200.0,Jonas Hector,4-2-2-2,Martin Petersen,Match Report,,0,9,0,0.0,0.0,,21.0,0.0,0,0,0.8,0.09,-0.8,-0.8,2022-2023,Koln,
19,2023-02-12,17:30,Matchweek 20,Sun,Home,W,3.0,0.0,Eint Frankfurt,1.2,0.3,43.0,50000.0,Jonas Hector,4-2-3-1,Daniel Siebert,Match Report,,3,8,4,50.0,0.38,0.75,13.0,0.0,0,0,1.2,0.15,1.8,1.8,2022-2023,Koln,
20,2023-02-18,15:30,Matchweek 21,Sat,Away,L,0.0,3.0,Stuttgart,0.5,1.5,55.0,46850.0,Jonas Hector,4-2-3-1,Benjamin Cortus,Match Report,,0,12,4,33.3,0.0,0.0,19.3,1.0,0,0,0.5,0.04,-0.5,-0.5,2022-2023,Koln,
21,2023-02-25,15:30,Matchweek 22,Sat,Home,L,0.0,2.0,Wolfsburg,1.2,1.0,57.0,49300.0,Jonas Hector,4-4-2,Frank Willenborg,Match Report,,0,13,5,38.5,0.0,0.0,14.9,0.0,0,0,1.2,0.1,-1.2,-1.2,2022-2023,Koln,
22,2023-03-04,15:30,Matchweek 23,Sat,Away,D,0.0,0.0,Union Berlin,0.9,0.5,48.0,22012.0,Jonas Hector,4-2-3-1,Tobias Stieler,Match Report,,0,10,4,40.0,0.0,0.0,15.3,0.0,0,0,0.9,0.09,-0.9,-0.9,2022-2023,Koln,
23,2023-03-10,20:30,Matchweek 24,Fri,Home,L,0.0,2.0,Bochum,0.7,1.4,63.0,50000.0,Jonas Hector,4-2-3-1,Tobias Welz,Match Report,,0,11,5,45.5,0.0,0.0,15.1,1.0,0,0,0.7,0.07,-0.7,-0.7,2022-2023,Koln,
24,2023-03-18,18:30,Matchweek 25,Sat,Away,L,1.0,6.0,Dortmund,1.6,3.3,37.0,81365.0,Jonas Hector,4-2-2-2,Daniel Siebert,Match Report,,1,11,5,45.5,0.09,0.2,14.6,0.0,0,0,1.6,0.16,-0.6,-0.6,2022-2023,Koln,
25,2023-04-02,15:30,Matchweek 26,Sun,Home,D,0.0,0.0,M'Gladbach,1.0,1.0,51.0,50000.0,Jonas Hector,4-1-4-1,Felix Zwayer,Match Report,,0,12,5,41.7,0.0,0.0,17.4,1.0,0,0,1.0,0.08,-1.0,-1.0,2022-2023,Koln,
26,2023-04-08,15:30,Matchweek 27,Sat,Away,W,3.0,1.0,Augsburg,1.7,0.8,47.0,30660.0,Jonas Hector,4-1-4-1,Robert Schröder,Match Report,,3,11,6,54.5,0.27,0.5,15.5,0.0,0,0,1.7,0.16,1.3,1.3,2022-2023,Koln,
27,2023-04-15,15:30,Matchweek 28,Sat,Home,D,1.0,1.0,Mainz 05,1.0,0.8,53.0,50000.0,Jonas Hector,4-2-3-1,Benjamin Cortus,Match Report,,1,11,4,36.4,0.09,0.25,17.4,0.0,0,0,1.0,0.09,0.0,0.0,2022-2023,Koln,
28,2023-04-22,15:30,Matchweek 29,Sat,Away,W,3.0,1.0,Hoffenheim,1.7,0.9,46.0,30150.0,Jonas Hector,4-2-3-1,Robin Braun,Match Report,,3,12,5,41.7,0.17,0.4,19.0,0.0,1,1,0.9,0.08,1.3,1.1,2022-2023,Koln,
29,2023-04-29,15:30,Matchweek 30,Sat,Home,L,0.0,1.0,Freiburg,1.6,1.6,57.0,50000.0,Jonas Hector,4-2-3-1,Tobias Reichel,Match Report,,0,19,4,21.1,0.0,0.0,16.9,0.0,0,0,1.6,0.08,-1.6,-1.6,2022-2023,Koln,
30,2023-05-05,20:30,Matchweek 31,Fri,Away,W,2.0,1.0,Leverkusen,0.8,0.9,36.0,30210.0,Jonas Hector,4-2-3-1,Felix Zwayer,Match Report,,2,7,5,71.4,0.29,0.4,18.7,0.0,0,0,0.8,0.11,1.2,1.2,2022-2023,Koln,
31,2023-05-12,20:30,Matchweek 32,Fri,Home,W,5.0,2.0,Hertha BSC,4.3,1.1,63.0,50000.0,Jonas Hector,4-2-3-1,Sven Jablonski,Match Report,,5,31,16,51.6,0.16,0.31,13.1,0.0,0,0,4.3,0.14,0.7,0.7,2022-2023,Koln,
32,2023-05-20,15:30,Matchweek 33,Sat,Away,D,1.0,1.0,Werder Bremen,1.4,1.8,56.0,41846.0,Jonas Hector,4-2-3-1,Robert Hartmann,Match Report,,1,13,4,30.8,0.08,0.25,14.1,0.0,0,0,1.4,0.11,-0.4,-0.4,2022-2023,Koln,
33,2023-05-27,15:30,Matchweek 34,Sat,Home,L,1.0,2.0,Bayern Munich,1.3,1.3,47.0,50000.0,Jonas Hector,4-2-3-1,Sven Jablonski,Match Report,,1,7,1,14.3,0.0,0.0,18.7,0.0,1,1,0.5,0.07,-0.3,-0.5,2022-2023,Koln,
0,2022-08-06,15:30,Matchweek 1,Sat,Away,L,1.0,3.0,M'Gladbach,0.1,1.9,39.0,49659.0,Oliver Baumann,3-5-2,Daniel Siebert,Match Report,,1,2,1,50.0,0.5,1.0,23.5,0.0,0,0,0.1,0.07,0.9,0.9,2022-2023,Hoffenheim,
1,2022-08-13,15:30,Matchweek 2,Sat,Home,W,3.0,2.0,Bochum,2.6,1.5,59.0,17005.0,Oliver Baumann,3-5-2,Patrick Ittrich,Match Report,,3,22,11,50.0,0.14,0.27,17.8,1.0,0,1,1.8,0.09,0.4,1.2,2022-2023,Hoffenheim,
2,2022-08-20,15:30,Matchweek 3,Sat,Away,W,3.0,0.0,Leverkusen,1.5,1.2,44.0,26300.0,Oliver Baumann,3-5-2,Tobias Reichel,Match Report,,3,10,5,50.0,0.3,0.6,14.2,0.0,0,0,1.5,0.15,1.5,1.5,2022-2023,Hoffenheim,
3,2022-08-27,15:30,Matchweek 4,Sat,Home,W,1.0,0.0,Augsburg,1.9,0.6,50.0,17206.0,Oliver Baumann,3-5-2,Tobias Welz,Match Report,,1,21,5,23.8,0.05,0.2,19.8,0.0,0,0,1.9,0.09,-0.9,-0.9,2022-2023,Hoffenheim,
4,2022-09-02,20:30,Matchweek 5,Fri,Away,L,0.0,1.0,Dortmund,0.5,2.0,51.0,79300.0,Oliver Baumann,3-5-2,Daniel Siebert,Match Report,,0,7,2,28.6,0.0,0.0,15.8,1.0,0,0,0.5,0.06,-0.5,-0.5,2022-2023,Hoffenheim,
5,2022-09-10,15:30,Matchweek 6,Sat,Home,W,4.0,1.0,Mainz 05,4.2,0.7,64.0,20114.0,Oliver Baumann,3-1-4-2,Daniel Schlager,Match Report,,4,20,9,45.0,0.2,0.44,15.4,1.0,0,1,3.4,0.17,-0.2,0.6,2022-2023,Hoffenheim,
6,2022-09-18,19:30,Matchweek 7,Sun,Home,D,0.0,0.0,Freiburg,0.7,1.0,50.0,24233.0,Oliver Baumann,3-5-2,Deniz Aytekin,Match Report,,0,10,3,30.0,0.0,0.0,17.9,0.0,0,0,0.7,0.07,-0.7,-0.7,2022-2023,Hoffenheim,
7,2022-10-02,15:30,Matchweek 8,Sun,Away,D,1.0,1.0,Hertha BSC,1.4,0.9,57.0,41653.0,Oliver Baumann,3-5-2,Christian Dingert,Match Report,,1,16,4,25.0,0.06,0.25,16.5,0.0,0,0,1.4,0.09,-0.4,-0.4,2022-2023,Hoffenheim,
8,2022-10-07,20:30,Matchweek 9,Fri,Home,L,1.0,2.0,Werder Bremen,1.7,1.3,46.0,25410.0,Oliver Baumann,3-5-2,Benjamin Cortus,Match Report,,1,17,6,35.3,0.06,0.17,16.5,0.0,0,0,1.7,0.1,-0.7,-0.7,2022-2023,Hoffenheim,
9,2022-10-14,20:30,Matchweek 10,Fri,Away,W,3.0,0.0,Schalke 04,3.2,0.7,49.0,59811.0,Oliver Baumann,3-5-2,Florian Badstübner,Match Report,,3,15,5,33.3,0.07,0.2,17.8,0.0,2,2,1.7,0.12,-0.2,-0.7,2022-2023,Hoffenheim,
10,2022-10-22,15:30,Matchweek 11,Sat,Home,L,0.0,2.0,Bayern Munich,0.8,2.4,42.0,30150.0,Oliver Baumann,3-5-2,Sven Jablonski,Match Report,,0,7,3,42.9,0.0,0.0,15.1,0.0,0,0,0.8,0.11,-0.8,-0.8,2022-2023,Hoffenheim,
11,2022-10-30,19:30,Matchweek 12,Sun,Away,D,1.0,1.0,Köln,0.9,1.2,64.0,49000.0,Oliver Baumann,3-5-2,Frank Willenborg,Match Report,,1,5,1,20.0,0.2,1.0,13.4,0.0,0,0,0.9,0.18,0.1,0.1,2022-2023,Hoffenheim,
12,2022-11-05,15:30,Matchweek 13,Sat,Home,L,1.0,3.0,RB Leipzig,0.9,1.7,37.0,23127.0,Oliver Baumann,3-5-2,Martin Petersen,Match Report,,1,11,3,27.3,0.09,0.33,19.8,2.0,0,0,0.9,0.08,0.1,0.1,2022-2023,Hoffenheim,
13,2022-11-09,20:30,Matchweek 14,Wed,Away,L,2.0,4.0,Eint Frankfurt,1.8,2.8,49.0,49000.0,Oliver Baumann,3-5-2,Felix Zwayer,Match Report,,2,12,3,25.0,0.17,0.67,13.5,0.0,0,0,1.8,0.15,0.2,0.2,2022-2023,Hoffenheim,
14,2022-11-12,15:30,Matchweek 15,Sat,Home,L,1.0,2.0,Wolfsburg,1.4,0.7,60.0,18014.0,Oliver Baumann,3-4-1-2,Daniel Schlager,Match Report,,1,22,8,36.4,0.05,0.13,17.5,3.0,0,0,1.4,0.06,-0.4,-0.4,2022-2023,Hoffenheim,
15,2023-01-21,15:30,Matchweek 16,Sat,Away,L,1.0,3.0,Union Berlin,1.0,2.9,48.0,21747.0,Oliver Baumann,3-4-3,Robert Hartmann,Match Report,,1,12,4,33.3,0.08,0.25,17.4,1.0,0,0,1.0,0.08,0.0,0.0,2022-2023,Hoffenheim,
16,2023-01-24,20:30,Matchweek 17,Tue,Home,D,2.0,2.0,Stuttgart,2.0,0.8,49.0,23159.0,Oliver Baumann,3-4-3,Florian Badstübner,Match Report,,2,15,6,40.0,0.13,0.33,13.6,0.0,0,0,2.0,0.13,0.0,0.0,2022-2023,Hoffenheim,
17,2023-01-28,15:30,Matchweek 18,Sat,Home,L,1.0,4.0,M'Gladbach,1.8,1.7,51.0,24119.0,Oliver Baumann,3-4-1-2,Benjamin Brand,Match Report,,1,15,4,26.7,0.07,0.25,16.2,0.0,0,0,1.8,0.12,-0.8,-0.8,2022-2023,Hoffenheim,
18,2023-02-04,15:30,Matchweek 19,Sat,Away,L,2.0,5.0,Bochum,0.9,2.7,54.0,23700.0,Oliver Baumann,3-4-1-2,Bastian Dankert,Match Report,,2,9,4,44.4,0.22,0.5,15.0,0.0,0,0,0.9,0.1,1.1,1.1,2022-2023,Hoffenheim,
19,2023-02-11,15:30,Matchweek 20,Sat,Home,L,1.0,3.0,Leverkusen,0.7,1.4,50.0,20619.0,Oliver Baumann,3-4-3,Tobias Stieler,Match Report,,1,11,6,54.5,0.09,0.17,21.0,1.0,0,0,0.7,0.07,0.3,0.3,2022-2023,Hoffenheim,
20,2023-02-17,20:30,Matchweek 21,Fri,Away,L,0.0,1.0,Augsburg,0.6,1.6,54.0,25872.0,Oliver Baumann,3-4-1-2,Patrick Ittrich,Match Report,,0,8,2,25.0,0.0,0.0,20.1,1.0,0,0,0.6,0.08,-0.6,-0.6,2022-2023,Hoffenheim,
21,2023-02-25,15:30,Matchweek 22,Sat,Home,L,0.0,1.0,Dortmund,1.3,2.3,44.0,30150.0,Oliver Baumann,3-4-1-2,Martin Petersen,Match Report,,0,13,4,30.8,0.0,0.0,18.1,0.0,0,0,1.3,0.1,-1.3,-1.3,2022-2023,Hoffenheim,
22,2023-03-04,15:30,Matchweek 23,Sat,Away,L,0.0,1.0,Mainz 05,0.8,1.1,53.0,28100.0,Oliver Baumann,3-4-3,Sascha Stegemann,Match Report,,0,15,3,20.0,0.0,0.0,18.6,1.0,0,0,0.8,0.05,-0.8,-0.8,2022-2023,Hoffenheim,
23,2023-03-12,15:30,Matchweek 24,Sun,Away,L,1.0,2.0,Freiburg,1.0,0.6,41.0,33500.0,Oliver Baumann,3-5-2,Harm Osmers,Match Report,,1,12,1,8.3,0.08,1.0,17.0,0.0,0,0,1.0,0.09,0.0,0.0,2022-2023,Hoffenheim,
24,2023-03-18,15:30,Matchweek 25,Sat,Home,W,3.0,1.0,Hertha BSC,2.6,1.0,48.0,25027.0,Oliver Baumann,3-4-3,Frank Willenborg,Match Report,,3,14,5,35.7,0.07,0.2,17.8,1.0,2,2,1.1,0.08,0.4,-0.1,2022-2023,Hoffenheim,
25,2023-04-02,17:30,Matchweek 26,Sun,Away,W,2.0,1.0,Werder Bremen,1.1,0.9,43.0,42000.0,Oliver Baumann,3-5-2,Sascha Stegemann,Match Report,,2,8,2,25.0,0.25,1.0,14.7,0.0,0,0,1.1,0.14,0.9,0.9,2022-2023,Hoffenheim,
26,2023-04-09,19:30,Matchweek 27,Sun,Home,W,2.0,0.0,Schalke 04,2.2,0.7,46.0,30150.0,Oliver Baumann,3-5-2,Matthias Jöllenbeck,Match Report,,1,14,3,21.4,0.0,0.0,18.9,0.0,1,1,1.4,0.1,-1.2,-1.4,2022-2023,Hoffenheim,
27,2023-04-15,15:30,Matchweek 28,Sat,Away,D,1.0,1.0,Bayern Munich,0.4,1.6,34.0,75000.0,Oliver Baumann,3-5-2,Bastian Dankert,Match Report,,1,4,1,25.0,0.25,1.0,16.4,1.0,0,0,0.4,0.11,0.6,0.6,2022-2023,Hoffenheim,
28,2023-04-22,15:30,Matchweek 29,Sat,Home,L,1.0,3.0,Köln,0.9,1.7,54.0,30150.0,Oliver Baumann,3-5-2,Robin Braun,Match Report,,1,12,4,33.3,0.08,0.25,18.9,1.0,0,0,0.9,0.08,0.1,0.1,2022-2023,Hoffenheim,
29,2023-04-29,15:30,Matchweek 30,Sat,Away,L,0.0,1.0,RB Leipzig,0.3,1.4,41.0,45294.0,Oliver Baumann,3-5-2,Tobias Stieler,Match Report,,0,5,1,20.0,0.0,0.0,15.3,0.0,0,0,0.3,0.07,-0.3,-0.3,2022-2023,Hoffenheim,
30,2023-05-06,15:30,Matchweek 31,Sat,Home,W,3.0,1.0,Eint Frankfurt,2.2,2.2,32.0,30000.0,Oliver Baumann,3-5-2,Harm Osmers,Match Report,,3,7,3,42.9,0.29,0.67,18.6,1.0,1,1,1.4,0.21,0.8,0.6,2022-2023,Hoffenheim,
31,2023-05-13,15:30,Matchweek 32,Sat,Away,L,1.0,2.0,Wolfsburg,1.0,1.1,54.0,22617.0,Oliver Baumann,3-5-2,Tobias Stieler,Match Report,,0,10,2,20.0,0.0,0.0,19.3,0.0,0,0,1.0,0.1,-1.0,-1.0,2022-2023,Hoffenheim,
32,2023-05-20,15:30,Matchweek 33,Sat,Home,W,4.0,2.0,Union Berlin,2.4,2.0,43.0,30000.0,Oliver Baumann,3-4-3,Christian Dingert,Match Report,,4,9,4,44.4,0.33,0.75,18.1,0.0,1,1,1.6,0.18,1.6,1.4,2022-2023,Hoffenheim,
33,2023-05-27,15:30,Matchweek 34,Sat,Away,D,1.0,1.0,Stuttgart,0.8,2.5,43.0,47500.0,Oliver Baumann,3-5-2,Robert Schröder,Match Report,,1,8,2,25.0,0.13,0.5,20.0,0.0,0,0,0.8,0.11,0.2,0.2,2022-2023,Hoffenheim,
0,2022-08-06,15:30,Matchweek 1,Sat,Away,D,2.0,2.0,Wolfsburg,0.8,1.0,39.0,28015.0,Marco Friedl,3-5-2,Sascha Stegemann,Match Report,,2,10,4,40.0,0.2,0.5,21.5,0.0,0,0,0.8,0.08,1.2,1.2,2022-2023,Werder Bremen,
1,2022-08-13,15:30,Matchweek 2,Sat,Home,D,2.0,2.0,Stuttgart,0.5,1.4,57.0,41000.0,Marco Friedl,3-5-2,Robert Hartmann,Match Report,,2,5,3,60.0,0.4,0.67,16.6,0.0,0,0,0.5,0.1,1.5,1.5,2022-2023,Werder Bremen,
2,2022-08-20,15:30,Matchweek 3,Sat,Away,W,3.0,2.0,Dortmund,1.3,0.5,50.0,81365.0,Marco Friedl,3-5-2,Florian Badstübner,Match Report,,3,14,7,50.0,0.21,0.43,18.6,1.0,0,0,1.3,0.09,1.7,1.7,2022-2023,Werder Bremen,
3,2022-08-28,17:30,Matchweek 4,Sun,Home,L,3.0,4.0,Eint Frankfurt,1.8,1.8,54.0,41000.0,Marco Friedl,3-5-2,Patrick Ittrich,Match Report,,3,9,3,33.3,0.22,0.67,18.2,0.0,1,1,1.0,0.11,1.2,1.0,2022-2023,Werder Bremen,
4,2022-09-03,15:30,Matchweek 5,Sat,Away,W,2.0,0.0,Bochum,2.0,0.8,50.0,25800.0,Marco Friedl,3-5-2,Robert Schröder,Match Report,,2,15,6,40.0,0.07,0.17,18.9,1.0,1,1,1.2,0.08,0.0,-0.2,2022-2023,Werder Bremen,
5,2022-09-09,20:30,Matchweek 6,Fri,Home,L,0.0,1.0,Augsburg,1.3,1.0,68.0,41000.0,Marco Friedl,3-1-4-2,Martin Petersen,Match Report,,0,11,6,54.5,0.0,0.0,19.8,0.0,0,1,0.4,0.04,-1.3,-0.4,2022-2023,Werder Bremen,
6,2022-09-17,15:30,Matchweek 7,Sat,Away,D,1.0,1.0,Leverkusen,2.1,1.8,46.0,30210.0,Marco Friedl,3-5-2,Tobias Welz,Match Report,,1,19,7,36.8,0.05,0.14,16.7,1.0,0,0,2.1,0.11,-1.1,-1.1,2022-2023,Werder Bremen,
7,2022-10-01,18:30,Matchweek 8,Sat,Home,W,5.0,1.0,M'Gladbach,1.9,2.3,47.0,42100.0,Marco Friedl,3-5-2,Matthias Jöllenbeck,Match Report,,4,14,8,57.1,0.29,0.5,15.4,0.0,0,0,1.9,0.14,2.1,2.1,2022-2023,Werder Bremen,
8,2022-10-07,20:30,Matchweek 9,Fri,Away,W,2.0,1.0,Hoffenheim,1.3,1.7,54.0,25410.0,Marco Friedl,3-5-2,Benjamin Cortus,Match Report,,2,7,2,28.6,0.14,0.5,19.4,0.0,1,1,0.6,0.08,0.7,0.4,2022-2023,Werder Bremen,
9,2022-10-15,15:30,Matchweek 10,Sat,Home,L,0.0,2.0,Mainz 05,1.3,1.1,67.0,41000.0,Marco Friedl,3-5-2,Robert Hartmann,Match Report,,0,14,3,21.4,0.0,0.0,18.9,0.0,0,0,1.3,0.09,-1.3,-1.3,2022-2023,Werder Bremen,
10,2022-10-22,15:30,Matchweek 11,Sat,Away,L,0.0,2.0,Freiburg,0.5,2.9,39.0,34700.0,Marco Friedl,3-5-2,Bastian Dankert,Match Report,,0,10,1,10.0,0.0,0.0,17.6,0.0,0,0,0.5,0.05,-0.5,-0.5,2022-2023,Werder Bremen,
11,2022-10-28,20:30,Matchweek 12,Fri,Home,W,1.0,0.0,Hertha BSC,1.3,0.4,52.0,42100.0,Miloš Veljković,3-1-4-2,Tobias Reichel,Match Report,,1,16,4,25.0,0.06,0.25,16.1,2.0,0,0,1.3,0.08,-0.3,-0.3,2022-2023,Werder Bremen,
12,2022-11-05,18:30,Matchweek 13,Sat,Home,W,2.0,1.0,Schalke 04,1.0,1.4,45.0,41000.0,Marco Friedl,3-5-2,Felix Brych,Match Report,,2,11,5,45.5,0.18,0.4,19.3,1.0,0,0,1.0,0.09,1.0,1.0,2022-2023,Werder Bremen,
13,2022-11-08,20:30,Matchweek 14,Tue,Away,L,1.0,6.0,Bayern Munich,1.3,4.4,39.0,75000.0,Marco Friedl,3-1-4-2,Robert Hartmann,Match Report,,1,6,2,33.3,0.17,0.5,14.6,0.0,0,0,1.3,0.21,-0.3,-0.3,2022-2023,Werder Bremen,
14,2022-11-12,15:30,Matchweek 15,Sat,Home,L,1.0,2.0,RB Leipzig,0.9,1.7,48.0,41500.0,Marco Friedl,3-1-4-2,Matthias Jöllenbeck,Match Report,,1,7,6,85.7,0.14,0.17,12.9,0.0,0,0,0.9,0.13,0.1,0.1,2022-2023,Werder Bremen,
15,2023-01-21,18:30,Matchweek 16,Sat,Away,L,1.0,7.0,Köln,0.3,3.0,50.0,50000.0,Marco Friedl,3-1-4-2,Robert Schröder,Match Report,,1,5,2,40.0,0.2,0.5,15.6,0.0,0,0,0.3,0.06,0.7,0.7,2022-2023,Werder Bremen,
16,2023-01-25,20:30,Matchweek 17,Wed,Home,L,1.0,2.0,Union Berlin,0.6,1.1,58.0,41500.0,Marco Friedl,3-1-4-2,Bastian Dankert,Match Report,,1,9,4,44.4,0.11,0.25,19.5,1.0,0,0,0.6,0.07,0.4,0.4,2022-2023,Werder Bremen,
17,2023-01-28,15:30,Matchweek 18,Sat,Home,W,2.0,1.0,Wolfsburg,2.2,0.7,43.0,41000.0,Marco Friedl,3-1-4-2,Daniel Siebert,Match Report,,2,13,4,30.8,0.08,0.25,15.7,0.0,1,1,1.5,0.11,-0.2,-0.5,2022-2023,Werder Bremen,
18,2023-02-05,15:30,Matchweek 19,Sun,Away,W,2.0,0.0,Stuttgart,0.5,1.3,42.0,47700.0,Marco Friedl,3-4-1-2,Frank Willenborg,Match Report,,2,9,3,33.3,0.22,0.67,21.7,2.0,0,0,0.5,0.06,1.5,1.5,2022-2023,Werder Bremen,
19,2023-02-11,15:30,Matchweek 20,Sat,Home,L,0.0,2.0,Dortmund,0.6,2.5,44.0,42100.0,Miloš Veljković,3-5-2,Felix Brych,Match Report,,0,9,4,44.4,0.0,0.0,18.2,1.0,0,0,0.6,0.06,-0.6,-0.6,2022-2023,Werder Bremen,
20,2023-02-18,18:30,Matchweek 21,Sat,Away,L,0.0,2.0,Eint Frankfurt,0.3,2.1,55.0,50000.0,Marco Friedl,3-1-4-2,Bastian Dankert,Match Report,,0,3,0,0.0,0.0,,15.7,0.0,0,0,0.3,0.09,-0.3,-0.3,2022-2023,Werder Bremen,
21,2023-02-25,15:30,Matchweek 22,Sat,Home,W,3.0,0.0,Bochum,1.2,0.5,59.0,42100.0,Marco Friedl,3-5-2,Florian Badstübner,Match Report,,3,11,6,54.5,0.27,0.5,18.2,1.0,0,0,1.2,0.11,1.8,1.8,2022-2023,Werder Bremen,
22,2023-03-04,15:30,Matchweek 23,Sat,Away,L,1.0,2.0,Augsburg,2.3,0.6,62.0,30660.0,Marco Friedl,3-5-2,Felix Zwayer,Match Report,,1,20,7,35.0,0.05,0.14,17.5,0.0,0,0,2.3,0.12,-1.3,-1.3,2022-2023,Werder Bremen,
23,2023-03-12,17:30,Matchweek 24,Sun,Home,L,2.0,3.0,Leverkusen,1.8,1.0,53.0,41000.0,Miloš Veljković,3-1-4-2,Deniz Aytekin,Match Report,,2,11,5,45.5,0.09,0.2,21.2,1.0,1,1,1.0,0.09,0.2,0.0,2022-2023,Werder Bremen,
24,2023-03-17,20:30,Matchweek 25,Fri,Away,D,2.0,2.0,M'Gladbach,1.3,3.4,42.0,54042.0,Niclas Füllkrug,3-5-2,Tobias Reichel,Match Report,,2,8,3,37.5,0.25,0.67,16.0,0.0,0,0,1.3,0.16,0.7,0.7,2022-2023,Werder Bremen,
25,2023-04-02,17:30,Matchweek 26,Sun,Home,L,1.0,2.0,Hoffenheim,0.9,1.1,57.0,42000.0,Marco Friedl,3-4-3,Sascha Stegemann,Match Report,,1,12,4,33.3,0.08,0.25,18.0,0.0,0,0,0.9,0.07,0.1,0.1,2022-2023,Werder Bremen,
26,2023-04-08,15:30,Matchweek 27,Sat,Away,D,2.0,2.0,Mainz 05,0.9,1.9,49.0,33305.0,Marco Friedl,3-5-2,Benjamin Brand,Match Report,,2,9,4,44.4,0.22,0.5,18.5,1.0,0,0,0.9,0.1,1.1,1.1,2022-2023,Werder Bremen,
27,2023-04-16,15:30,Matchweek 28,Sun,Home,L,1.0,2.0,Freiburg,1.7,0.8,50.0,42100.0,Marco Friedl,3-5-2,Florian Badstübner,Match Report,,1,13,5,38.5,0.08,0.2,19.1,0.0,0,0,1.7,0.13,-0.7,-0.7,2022-2023,Werder Bremen,
28,2023-04-22,15:30,Matchweek 29,Sat,Away,W,4.0,2.0,Hertha BSC,2.0,1.6,46.0,74667.0,Marco Friedl,3-5-2,Robert Schröder,Match Report,,4,13,4,30.8,0.31,1.0,13.6,1.0,0,0,2.0,0.16,2.0,2.0,2022-2023,Werder Bremen,
29,2023-04-29,18:30,Matchweek 30,Sat,Away,L,1.0,2.0,Schalke 04,1.2,1.6,43.0,61981.0,Marco Friedl,3-5-2,Bastian Dankert,Match Report,,1,10,1,10.0,0.1,1.0,20.8,2.0,0,0,1.2,0.12,-0.2,-0.2,2022-2023,Werder Bremen,
30,2023-05-06,18:30,Matchweek 31,Sat,Home,L,1.0,2.0,Bayern Munich,0.7,1.4,33.0,42100.0,Marco Friedl,3-5-2,Christian Dingert,Match Report,,1,13,2,15.4,0.08,0.5,21.4,0.0,0,0,0.7,0.06,0.3,0.3,2022-2023,Werder Bremen,
31,2023-05-14,17:30,Matchweek 32,Sun,Away,L,1.0,2.0,RB Leipzig,1.1,2.2,39.0,47069.0,Marco Friedl,3-1-4-2,Florian Badstübner,Match Report,,1,6,2,33.3,0.17,0.5,13.6,0.0,0,0,1.1,0.19,-0.1,-0.1,2022-2023,Werder Bremen,
32,2023-05-20,15:30,Matchweek 33,Sat,Home,D,1.0,1.0,Köln,1.8,1.4,44.0,41846.0,Marco Friedl,3-1-4-2,Robert Hartmann,Match Report,,1,14,6,42.9,0.07,0.17,16.9,1.0,0,0,1.8,0.14,-0.8,-0.8,2022-2023,Werder Bremen,
33,2023-05-27,15:30,Matchweek 34,Sat,Away,L,0.0,1.0,Union Berlin,0.4,0.9,52.0,22012.0,Marco Friedl,3-1-4-2,Patrick Ittrich,Match Report,,0,7,3,42.9,0.0,0.0,21.2,1.0,0,0,0.4,0.06,-0.4,-0.4,2022-2023,Werder Bremen,
0,2022-08-06,15:30,Matchweek 1,Sat,Home,L,1.0,2.0,Mainz 05,0.9,1.4,59.0,24110.0,Anthony Losilla,4-2-3-1,Felix Zwayer,Match Report,,1,16,3,18.8,0.06,0.33,25.1,2.0,0,0,0.9,0.05,0.1,0.1,2022-2023,Bochum,
1,2022-08-13,15:30,Matchweek 2,Sat,Away,L,2.0,3.0,Hoffenheim,1.5,2.6,41.0,17005.0,Anthony Losilla,3-4-1-2,Patrick Ittrich,Match Report,,2,11,5,45.5,0.18,0.4,18.2,1.0,0,0,1.5,0.14,0.5,0.5,2022-2023,Bochum,
2,2022-08-21,17:30,Matchweek 3,Sun,Home,L,0.0,7.0,Bayern Munich,0.7,2.9,36.0,26000.0,Anthony Losilla,4-4-2,Daniel Siebert,Match Report,,0,13,7,53.8,0.0,0.0,17.0,0.0,0,0,0.7,0.06,-0.7,-0.7,2022-2023,Bochum,
3,2022-08-26,20:30,Matchweek 4,Fri,Away,L,0.0,1.0,Freiburg,1.2,3.9,52.0,32800.0,Anthony Losilla,4-2-3-1,Marco Fritz,Match Report,,0,15,5,33.3,0.0,0.0,15.3,0.0,0,0,1.2,0.08,-1.2,-1.2,2022-2023,Bochum,
4,2022-09-03,15:30,Matchweek 5,Sat,Home,L,0.0,2.0,Werder Bremen,0.8,2.0,50.0,25800.0,Anthony Losilla,4-2-3-1,Robert Schröder,Match Report,,0,19,5,26.3,0.0,0.0,19.6,0.0,0,0,0.8,0.04,-0.8,-0.8,2022-2023,Bochum,
