,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
14,2022-12-26,15:00,Matchweek 17,Mon,Home,L,0.0,3.0,Fulham,0.4,2.5,36.0,25176.0,Joachim Andersen,4-3-3,Andy Madley,Match Report,,0,4,0,0.0,0.0,,13.0,0,0,0,0.4,0.1,-0.4,-0.4,10,7,70.0,0,3.5,0.5,0,0,0,6,19,31.6,39,8,43.6,32.3,5,40.0,27.8,32,3,9.4,0,7.3,4904,1924,0,0.3,0.2,3,10,2,0,16,354,38,0,3,5,11,1,1,0,0,1,4,5,3,1,0,1,0,0,0,0,0,0,0,15,11,7,8,0,3,42.9,4,12,11,26,37,0,520,103,5,2,22.2,5,55.6,250,4,4,18,11,292,16,2,2,1,12,0,0,0,49,4,28.6,2022-2023,Crystal Palace
15,2022-12-31,15:00,Matchweek 18,Sat,Away,W,2.0,0.0,Bournemouth,1.6,0.6,41.0,9972.0,Joel Ward,4-2-3-1,Andre Marriner,Match Report,,2,15,6,40.0,0.13,0.33,18.9,1,0,0,1.6,0.11,0.4,0.4,2,2,100.0,1,0.3,0.3,0,0,0,3,14,21.4,16,4,56.3,40.9,5,100.0,60.6,14,1,7.1,0,14.7,4580,2206,2,1.5,0.5,10,21,6,0,27,306,59,0,1,15,29,7,5,1,0,1,10,25,12,5,0,3,2,4,0,3,0,0,0,30,17,13,13,4,12,50.0,12,21,11,41,25,0,521,53,20,2,14.3,9,64.3,240,8,4,23,8,244,27,1,0,0,11,0,0,0,65,12,48.0,2022-2023,Crystal Palace
16,2023-01-04,20:00,Matchweek 19,Wed,Home,L,0.0,4.0,Tottenham,0.8,1.4,47.0,25132.0,Joel Ward,4-2-3-1,Michael Oliver,Match Report,,0,19,4,21.1,0.0,0.0,20.1,0,0,0,0.8,0.04,-0.8,-0.8,6,2,33.3,0,2.3,-1.7,0,0,0,3,15,20.0,26,5,42.3,33.0,6,66.7,44.2,10,0,0.0,2,17.0,7178,2480,0,0.7,0.7,14,35,6,1,41,466,44,1,7,20,13,10,2,5,2,1,4,30,19,3,3,1,1,0,0,0,0,0,0,22,13,11,8,3,11,68.8,5,9,8,30,10,1,629,55,24,10,47.6,10,47.6,321,12,8,21,12,404,41,1,0,0,11,0,0,0,56,8,29.6,2022-2023,Crystal Palace
17,2023-01-15,14:00,Matchweek 20,Sun,Away,L,0.0,1.0,Chelsea,0.7,1.5,39.0,40075.0,Marc Guéhi,4-2-3-1,Peter Bankes,Match Report,,0,10,5,50.0,0.0,0.0,17.9,0,0,0,0.7,0.07,-0.7,-0.7,5,4,80.0,0,0.6,-0.4,0,0,0,3,15,20.0,23,6,52.2,37.9,7,42.9,40.7,21,0,0.0,1,16.2,5241,2060,0,0.3,0.4,5,28,6,1,30,338,57,1,2,26,28,7,5,1,0,1,16,17,11,2,1,1,0,0,0,0,0,0,0,24,11,12,11,1,9,50.0,9,7,8,32,27,1,529,69,16,12,38.7,16,51.6,271,8,4,13,17,277,30,5,0,0,17,0,0,0,45,16,34.0,2022-2023,Crystal Palace
18,2023-01-18,20:00,Matchweek 7,Wed,Home,D,1.0,1.0,Manchester Utd,0.5,2.1,40.0,23343.0,Marc Guéhi,4-2-3-1,Robert Jones,Match Report,,1,10,5,50.0,0.1,0.2,18.2,2,0,0,0.5,0.05,0.5,0.5,4,3,75.0,0,0.6,-0.4,0,0,0,4,13,30.8,21,4,42.9,32.1,9,44.4,35.0,11,1,9.1,1,12.7,5446,2511,0,0.4,0.7,7,27,7,2,43,398,43,1,0,17,21,3,1,2,0,0,10,17,11,3,0,3,0,1,0,0,0,1,0,24,11,10,9,5,10,83.3,2,14,21,45,18,0,595,67,20,4,14.8,18,66.7,257,16,3,22,14,316,43,1,0,0,9,0,0,0,83,13,59.1,2022-2023,Crystal Palace
19,2023-01-21,17:30,Matchweek 21,Sat,Home,D,0.0,0.0,Newcastle Utd,0.3,1.2,40.0,25350.0,Joel Ward,4-2-3-1,Craig Pawson,Match Report,,0,6,1,16.7,0.0,0.0,19.9,0,0,0,0.3,0.05,-0.3,-0.3,7,7,100.0,1,0.6,0.6,0,0,0,9,23,39.1,24,3,62.5,47.8,10,80.0,54.2,20,0,0.0,0,5.0,4371,1783,0,0.2,0.3,4,19,3,1,19,311,45,1,4,14,23,3,1,2,0,0,10,9,7,1,0,0,0,0,0,0,0,0,0,29,17,12,14,3,9,60.0,6,11,16,45,30,0,487,86,12,3,23.1,7,53.8,215,8,3,10,12,236,19,4,0,0,13,0,0,0,53,18,47.4,2022-2023,Crystal Palace
20,2023-02-04,15:00,Matchweek 22,Sat,Away,L,1.0,2.0,Manchester Utd,1.3,2.0,48.0,73420.0,Marc Guéhi,4-2-3-1,Andre Marriner,Match Report,,1,10,3,30.0,0.1,0.33,12.8,0,0,0,1.3,0.14,-0.3,-0.3,5,3,80.0,0,2.5,0.5,1,0,0,2,5,40.0,19,4,26.3,28.8,6,0.0,14.0,13,0,0.0,0,,6299,2378,1,1.1,0.6,6,34,6,3,38,425,51,2,2,19,27,5,1,4,0,4,20,16,8,2,1,1,0,1,0,0,0,0,0,16,9,14,1,1,10,83.3,2,8,13,29,16,1,577,69,26,6,33.3,10,55.6,270,11,6,11,11,370,38,2,0,0,9,0,1,0,51,8,42.1,2022-2023,Crystal Palace
21,2023-02-11,15:00,Matchweek 23,Sat,Home,D,1.0,1.0,Brighton,1.1,2.5,27.0,24827.0,Marc Guéhi,4-4-2,Michael Oliver,Match Report,,1,6,1,16.7,0.17,1.0,12.4,0,0,0,1.1,0.18,-0.1,-0.1,7,6,85.7,0,2.3,1.3,0,0,0,9,27,33.3,26,1,80.8,48.0,8,75.0,54.1,22,0,0.0,1,13.3,3656,1640,0,0.2,0.2,4,16,3,1,22,230,39,0,2,13,15,1,1,0,0,3,3,9,6,0,0,1,2,2,1,0,0,1,0,19,14,10,5,4,5,27.8,13,6,15,34,24,0,389,76,15,8,53.3,7,46.7,173,7,3,16,16,180,22,4,0,0,10,0,0,0,54,10,38.5,2022-2023,Crystal Palace
22,2023-02-18,15:00,Matchweek 24,Sat,Away,D,1.0,1.0,Brentford,1.1,0.9,41.0,17122.0,Marc Guéhi,4-2-3-1,Paul Tierney,Match Report,,1,10,4,40.0,0.1,0.25,14.4,0,0,0,1.1,0.11,-0.1,-0.1,5,4,80.0,0,1.2,0.2,0,0,0,6,20,30.0,22,7,50.0,36.8,11,81.8,50.5,20,2,10.0,1,9.0,5454,2111,1,1.0,0.8,9,26,5,2,26,355,42,1,1,19,11,6,3,3,0,2,5,19,14,2,2,0,0,2,2,0,0,0,0,15,9,6,8,1,9,64.3,5,7,14,29,36,0,517,74,14,10,58.8,6,35.3,252,9,3,14,6,293,26,2,0,0,8,0,0,0,45,15,38.5,2022-2023,Crystal Palace
23,2023-02-25,19:45,Matchweek 25,Sat,Home,D,0.0,0.0,Liverpool,0.7,0.9,37.0,25842.0,Marc Guéhi,4-2-3-1,Darren England,Match Report,,0,6,0,0.0,0.0,,15.0,0,0,0,0.7,0.12,-0.7,-0.7,4,4,100.0,1,0.3,0.3,0,0,0,4,9,44.4,19,8,26.3,32.5,5,80.0,58.4,12,1,8.3,0,3.0,5207,2274,0,0.4,0.5,4,24,4,3,33,350,49,0,1,23,23,5,1,3,0,4,9,10,7,1,1,1,0,0,0,0,0,0,0,16,11,8,6,2,3,25.0,9,9,6,22,25,0,508,58,11,14,53.8,6,23.1,268,13,2,14,8,282,33,2,0,0,11,0,0,0,57,18,50.0,2022-2023,Crystal Palace
24,2023-03-04,15:00,Matchweek 26,Sat,Away,L,0.0,1.0,Aston Villa,0.2,1.2,42.0,41893.0,Marc Guéhi,4-2-3-1,Craig Pawson,Match Report,,0,3,0,0.0,0.0,,16.9,0,0,0,0.2,0.06,-0.2,-0.2,1,1,0.0,0,0.1,0.1,0,0,0,1,7,14.3,20,4,15.0,26.2,9,44.4,37.6,4,0,0.0,1,18.0,6080,1902,0,0.2,0.2,3,27,2,0,21,354,45,0,3,15,16,4,2,1,0,5,5,6,4,1,0,1,0,0,0,0,0,0,0,22,13,9,6,7,8,53.3,7,7,9,31,8,0,495,46,4,11,50.0,7,31.8,257,9,1,14,6,324,21,5,1,1,17,0,0,1,50,4,33.3,2022-2023,Crystal Palace
25,2023-03-11,17:30,Matchweek 27,Sat,Home,L,0.0,1.0,Manchester City,0.2,2.1,33.0,25844.0,Luka Milivojević,4-3-3,Robert Jones,Match Report,,0,4,0,0.0,0.0,,17.5,0,0,0,0.2,0.05,-0.2,-0.2,4,3,100.0,0,1.9,0.9,1,0,0,5,9,55.6,15,5,20.0,24.9,10,60.0,41.8,14,0,0.0,0,11.5,4118,1950,0,0.2,0.1,4,15,3,2,26,270,51,0,2,8,18,2,2,0,0,3,7,8,5,1,0,1,1,0,0,0,0,0,0,11,8,7,4,0,7,33.3,14,12,9,20,24,0,439,75,9,7,46.7,5,33.3,215,8,1,20,9,238,26,2,0,0,11,0,1,0,43,9,42.9,2022-2023,Crystal Palace
26,2023-03-15,19:30,Matchweek 8,Wed,Away,L,0.0,1.0,Brighton,1.1,0.6,43.0,30933.0,Marc Guéhi,4-3-3,Peter Bankes,Match Report,,0,11,3,27.3,0.0,0.0,17.3,1,0,0,1.1,0.11,-1.1,-1.1,5,4,80.0,0,0.8,-0.2,0,0,0,4,14,28.6,38,4,28.9,29.1,9,33.3,29.7,9,0,0.0,2,19.3,6248,2064,0,1.1,0.9,9,16,8,2,27,418,44,2,0,13,15,4,0,2,0,0,10,20,13,2,2,2,0,0,0,0,0,0,0,15,11,2,11,2,9,69.2,4,11,13,28,15,0,579,76,17,11,50.0,9,40.9,230,8,3,18,11,364,26,2,0,0,20,0,0,0,64,3,23.1,2022-2023,Crystal Palace
27,2023-03-19,14:00,Matchweek 28,Sun,Away,L,1.0,4.0,Arsenal,0.8,1.6,38.0,60247.0,Luka Milivojević,4-2-3-1,Stuart Attwell,Match Report,,1,9,5,55.6,0.11,0.2,14.6,1,0,0,0.8,0.09,0.2,0.2,5,1,20.0,0,1.5,-2.5,0,0,0,4,13,30.8,30,4,30.0,31.4,11,36.4,28.8,16,1,6.3,1,11.5,5319,2091,0,0.4,0.6,7,22,5,1,29,344,43,1,1,11,14,4,2,1,0,2,12,15,11,2,0,2,0,2,1,1,0,0,0,18,10,11,6,1,10,58.8,7,9,18,36,34,0,513,97,20,4,30.8,8,61.5,321,13,6,15,7,298,29,1,0,0,10,0,0,0,46,11,37.9,2022-2023,Crystal Palace
28,2023-04-01,15:00,Matchweek 29,Sat,Home,W,2.0,1.0,Leicester City,2.3,0.2,52.0,25147.0,Wilfried Zaha,4-3-3,Tim Robinson,Match Report,,1,31,9,29.0,0.03,0.11,19.0,2,0,0,2.3,0.08,-1.3,-1.3,2,1,50.0,0,0.2,-0.8,0,0,0,2,2,100.0,26,7,7.7,23.4,1,0.0,26.0,4,1,25.0,0,11.3,7277,2527,1,1.9,1.4,22,28,17,2,59,448,56,1,4,24,27,10,3,6,0,1,8,52,37,3,2,3,1,2,2,0,0,0,0,12,8,8,1,3,5,55.6,4,9,9,21,13,0,626,39,43,9,42.9,10,47.6,349,22,7,20,14,392,58,3,0,0,12,0,0,0,58,15,46.9,2022-2023,Crystal Palace
29,2023-04-09,14:00,Matchweek 30,Sun,Away,W,5.0,1.0,Leeds United,3.0,0.9,52.0,36427.0,Joel Ward,4-3-3,Simon Hooper,Match Report,,5,16,7,43.8,0.31,0.71,12.3,1,0,0,3.0,0.2,2.0,2.0,7,6,85.7,0,1.9,0.9,0,0,0,4,7,57.1,24,10,16.7,26.7,4,75.0,50.5,15,0,0.0,0,10.0,6351,2476,5,3.1,1.1,14,32,7,2,37,438,50,3,2,14,28,4,2,2,0,2,10,28,14,3,5,2,0,7,5,0,0,0,0,22,16,12,10,0,5,41.7,7,8,8,30,19,1,621,59,29,33,67.3,13,26.5,304,15,9,16,21,358,37,1,0,0,8,0,0,0,66,23,59.0,2022-2023,Crystal Palace
30,2023-04-15,15:00,Matchweek 31,Sat,Away,W,2.0,0.0,Southampton,0.9,0.8,42.0,30309.0,Joel Ward,4-3-3,Michael Oliver,Match Report,,2,10,2,20.0,0.2,1.0,23.7,2,0,0,0.9,0.09,1.1,1.1,4,4,100.0,1,1.1,1.1,0,0,0,8,21,38.1,36,5,50.0,38.5,5,60.0,50.0,11,0,0.0,0,14.0,5298,2051,1,0.3,0.3,2,17,10,0,26,359,29,2,2,7,14,2,2,0,0,1,8,14,8,0,1,3,1,4,3,0,1,0,0,22,17,9,11,2,8,40.0,12,9,8,30,19,0,499,67,17,13,59.1,7,31.8,251,11,3,14,8,280,25,1,0,0,13,0,0,0,53,14,41.2,2022-2023,Crystal Palace
31,2023-04-22,15:00,Matchweek 32,Sat,Home,D,0.0,0.0,Everton,0.5,0.4,56.0,25202.0,Joel Ward,4-3-3,John Brooks,Match Report,,0,12,2,16.7,0.0,0.0,19.8,0,0,0,0.5,0.04,-0.5,-0.5,5,5,100.0,1,1.0,1.0,0,0,0,1,14,7.1,35,7,28.6,31.5,7,57.1,45.1,11,1,9.1,6,15.9,6765,2645,0,0.4,0.9,9,34,5,1,27,415,60,1,5,27,27,8,2,4,0,1,10,20,11,3,1,3,0,0,0,0,0,0,0,15,11,9,5,1,11,61.1,7,9,5,20,21,0,590,62,23,9,56.3,4,25.0,329,17,4,19,10,341,27,1,0,0,12,0,0,0,63,26,42.6,2022-2023,Crystal Palace
32,2023-04-25,19:30,Matchweek 33,Tue,Away,L,0.0,2.0,Wolves,0.8,1.4,59.0,30294.0,Luka Milivojević,4-3-3,Robert Jones,Match Report,,0,14,4,28.6,0.0,0.0,18.3,0,0,0,0.8,0.06,-0.8,-0.8,3,2,66.7,0,1.4,0.4,1,0,0,2,9,22.2,27,5,25.9,28.4,5,40.0,37.6,12,0,0.0,1,14.3,6693,2287,0,0.7,0.6,12,41,10,5,38,445,64,1,3,28,30,11,6,4,0,1,13,27,17,1,5,0,1,0,0,0,0,0,0,11,6,6,2,3,6,40.0,9,7,6,17,15,1,612,55,27,12,57.1,7,33.3,370,19,8,22,14,401,38,4,0,0,14,0,1,1,42,15,44.1,2022-2023,Crystal Palace
33,2023-04-29,12:30,Matchweek 34,Sat,Home,W,4.0,3.0,West Ham,2.1,1.7,59.0,25148.0,Wilfried Zaha,4-3-3,Craig Pawson,Match Report,,4,15,5,33.3,0.2,0.6,18.1,1,1,1,1.3,0.09,1.9,1.7,4,1,25.0,0,2.0,-1.0,0,0,0,4,13,30.8,25,4,44.0,38.1,3,66.7,47.3,12,0,0.0,2,19.0,6922,2745,1,0.6,1.0,10,30,10,1,51,491,49,1,4,20,18,8,3,0,0,1,9,27,21,2,0,3,1,7,5,0,0,1,1,21,13,9,8,4,8,80.0,2,6,5,26,30,0,664,55,35,6,30.0,8,40.0,345,27,12,17,15,412,50,1,0,0,9,1,0,0,75,31,57.4,2022-2023,Crystal Palace
34,2023-05-06,15:00,Matchweek 35,Sat,Away,L,0.0,1.0,Tottenham,0.4,0.9,44.0,61093.0,Wilfried Zaha,4-3-3,Darren England,Match Report,,0,7,2,28.6,0.0,0.0,17.6,1,0,0,0.4,0.05,-0.4,-0.4,3,2,66.7,0,0.6,-0.4,0,0,0,1,10,10.0,24,2,29.2,31.9,3,100.0,55.7,15,0,0.0,2,21.8,5567,1922,0,0.3,0.4,5,18,7,3,27,373,51,4,3,17,27,4,1,1,1,0,14,13,9,0,2,1,1,0,0,0,0,0,0,15,11,7,5,3,6,40.0,9,8,12,27,18,0,508,53,20,16,72.7,4,18.2,252,17,6,16,9,311,27,5,0,0,14,0,0,0,51,10,34.5,2022-2023,Crystal Palace
35,2023-05-13,15:00,Matchweek 36,Sat,Home,W,2.0,0.0,Bournemouth,1.5,0.3,59.0,25034.0,Wilfried Zaha,4-2-3-1,Michael Salisbury,Match Report,,2,17,5,29.4,0.12,0.4,15.2,0,0,0,1.5,0.09,0.5,0.5,0,0,,1,0.0,0.0,0,0,0,2,6,33.3,24,1,20.8,27.8,3,33.3,33.7,5,0,0.0,0,,10034,2893,2,1.3,1.2,13,46,12,3,45,602,43,0,6,24,16,11,7,0,0,2,13,32,21,4,2,2,1,4,3,0,1,0,0,22,16,13,5,4,7,50.0,7,7,9,31,9,0,742,42,36,12,46.2,9,34.6,451,22,13,9,11,536,45,0,0,0,5,0,0,0,67,11,42.3,2022-2023,Crystal Palace
36,2023-05-20,15:00,Matchweek 37,Sat,Away,D,2.0,2.0,Fulham,1.6,1.7,51.0,24356.0,Joel Ward,4-2-3-1,Joshua Smith,Match Report,,2,11,5,45.5,0.18,0.4,16.9,1,0,0,1.6,0.18,0.4,0.4,4,2,75.0,0,1.4,-0.6,1,0,0,6,14,42.9,24,4,29.2,27.2,13,53.8,42.0,18,1,5.6,0,7.7,5750,2151,1,0.6,0.8,7,27,8,0,33,356,55,4,3,15,21,4,4,0,0,2,9,19,13,0,2,2,1,3,1,0,1,0,0,12,4,7,4,1,5,45.5,6,10,9,21,18,0,530,65,26,12,54.5,9,40.9,300,16,6,17,7,311,33,0,0,0,12,0,1,0,45,12,48.0,2022-2023,Crystal Palace
37,2023-05-28,16:30,Matchweek 38,Sun,Home,D,1.0,1.0,Nott'ham Forest,1.4,0.5,66.0,25198.0,Joel Ward,4-2-3-1,Thomas Bramall,Match Report,,1,15,3,20.0,0.07,0.33,17.3,1,0,0,1.4,0.1,-0.4,-0.4,4,3,75.0,0,0.6,-0.4,0,0,0,2,5,40.0,14,3,35.7,34.1,4,0.0,16.3,5,0,0.0,0,4.0,8458,2904,1,1.3,1.1,13,57,12,4,51,536,46,5,3,20,21,5,3,1,0,2,11,29,18,4,2,4,0,2,2,0,0,0,0,15,6,4,7,4,7,77.8,2,8,2,17,13,0,677,35,30,7,41.2,8,47.1,498,29,6,19,11,489,51,0,0,0,9,0,0,0,55,14,58.3,2022-2023,Crystal Palace
0,2022-08-06,17:30,Matchweek 1,Sat,Away,W,1.0,0.0,Everton,1.5,0.7,62.0,39254.0,César Azpilicueta,3-4-3,Craig Pawson,Match Report,,1,14,5,35.7,0.0,0.0,16.1,1,1,1,0.8,0.06,-0.5,-0.8,3,3,100.0,1,0.1,0.1,0,0,0,2,3,66.7,18,6,11.1,20.6,7,14.3,15.1,12,1,8.3,2,15.5,7658,2717,0,0.7,1.0,11,42,8,2,48,561,53,3,0,25,17,16,10,2,0,2,8,28,20,4,0,4,0,2,1,0,0,1,0,19,9,7,10,2,6,37.5,10,11,9,28,16,0,730,62,23,13,65.0,6,30.0,385,21,6,20,18,515,47,2,0,0,11,1,0,0,63,22,64.7,2022-2023,Chelsea
1,2022-08-14,16:30,Matchweek 2,Sun,Home,D,2.0,2.0,Tottenham,1.6,1.0,63.0,39946.0,Jorginho,3-5-2,Anthony Taylor,Match Report,,2,16,3,18.8,0.13,0.67,17.2,0,0,0,1.6,0.1,0.4,0.4,5,3,60.0,0,1.6,-0.4,0,0,0,5,12,41.7,19,4,36.8,30.6,5,100.0,63.8,8,0,0.0,0,6.0,8507,2760,2,1.5,1.5,13,44,12,2,51,598,52,0,1,23,26,8,0,6,0,2,12,29,24,2,1,0,1,4,2,1,0,0,0,28,18,6,13,9,14,66.7,7,16,4,32,8,0,760,41,40,11,57.9,8,42.1,406,29,14,15,17,540,51,3,0,0,9,0,0,0,54,14,46.7,2022-2023,Chelsea
2,2022-08-21,14:00,Matchweek 3,Sun,Away,L,0.0,3.0,Leeds United,0.9,2.1,61.0,36372.0,Jorginho,3-5-2,Stuart Attwell,Match Report,,0,14,3,21.4,0.0,0.0,19.8,0,0,0,0.9,0.06,-0.9,-0.9,6,3,50.0,0,2.6,-0.4,0,0,0,3,7,42.9,23,3,30.4,29.5,7,0.0,11.0,11,0,0.0,1,16.7,8522,2849,0,0.8,0.5,12,26,10,2,52,483,63,0,15,20,29,6,2,3,1,7,19,27,20,3,2,1,0,0,0,0,0,0,0,22,10,10,8,4,12,60.0,8,9,17,39,13,1,672,53,28,13,41.9,14,45.2,296,29,5,14,12,441,52,3,1,1,15,0,0,0,52,21,70.0,2022-2023,Chelsea
3,2022-08-27,15:00,Matchweek 4,Sat,Home,W,2.0,1.0,Leicester City,1.8,2.5,45.0,39953.0,Jorginho,4-4-2,Paul Tierney,Match Report,,2,7,4,57.1,0.29,0.5,14.6,0,0,0,1.8,0.25,0.2,0.2,5,4,80.0,0,1.3,0.3,0,0,0,6,19,31.6,18,2,44.4,36.5,11,100.0,66.9,27,2,7.4,1,13.7,6793,2410,2,1.4,0.9,6,38,4,1,40,436,42,0,7,12,18,3,3,0,0,3,11,14,12,1,0,1,0,4,4,0,0,0,0,18,12,4,11,3,7,58.3,5,6,6,24,28,0,595,69,11,6,37.5,8,50.0,304,16,2,15,9,390,39,3,1,1,10,0,0,0,47,17,50.0,2022-2023,Chelsea
4,2022-08-30,19:45,Matchweek 5,Tue,Away,L,1.0,2.0,Southampton,1.1,1.1,67.0,31542.0,César Azpilicueta,4-2-2-2,Michael Oliver,Match Report,,1,10,4,40.0,0.1,0.25,14.5,0,0,0,1.1,0.11,-0.1,-0.1,5,3,60.0,0,1.3,-0.7,0,0,0,1,1,100.0,26,6,3.8,20.8,1,0.0,27.0,12,2,16.7,1,12.6,8612,3102,0,0.8,1.0,7,51,13,3,59,562,53,1,6,17,31,3,0,3,0,3,16,18,16,0,1,0,0,0,0,0,0,0,0,26,13,14,7,5,17,73.9,6,13,20,46,28,0,770,65,23,5,31.3,10,62.5,418,19,8,20,9,495,59,1,0,0,10,0,0,0,65,16,55.2,2022-2023,Chelsea
5,2022-09-03,15:00,Matchweek 6,Sat,Home,W,2.0,1.0,West Ham,0.9,1.1,67.0,39923.0,Thiago Silva,3-1-4-2,Andy Madley,Match Report,,2,8,3,37.5,0.25,0.67,17.2,0,0,0,0.9,0.11,1.1,1.1,3,2,66.7,0,1.0,0.0,0,0,0,1,5,20.0,19,3,26.3,32.5,2,0.0,7.5,10,0,0.0,1,13.0,9099,2521,2,0.8,0.6,6,42,4,0,58,661,43,0,6,23,17,10,9,1,0,1,7,16,13,1,1,0,0,4,4,0,0,0,0,16,11,4,10,2,7,43.8,9,10,3,19,11,0,802,35,23,9,52.9,6,35.3,476,27,8,17,8,596,58,4,0,0,6,0,0,0,54,15,50.0,2022-2023,Chelsea
6,2022-10-01,15:00,Matchweek 9,Sat,Away,W,2.0,1.0,Crystal Palace,1.1,0.4,64.0,25198.0,Jorginho,4-2-2-2,Chris Kavanagh,Match Report,,2,13,3,23.1,0.15,0.67,14.8,0,0,0,1.1,0.09,0.9,0.9,3,2,66.7,0,1.2,0.2,0,0,0,4,7,57.1,17,1,41.2,36.0,6,0.0,11.3,7,1,14.3,1,11.4,10171,3141,2,0.7,0.7,11,55,10,2,47,623,49,2,4,9,27,2,1,1,0,0,10,23,18,2,1,0,0,4,3,0,1,0,0,16,9,6,8,2,12,54.5,10,10,9,25,11,0,770,33,31,6,35.3,8,47.1,510,15,7,12,10,589,47,3,0,0,13,0,0,0,55,11,55.0,2022-2023,Chelsea
7,2022-10-08,15:00,Matchweek 10,Sat,Home,W,3.0,0.0,Wolves,1.9,1.1,57.0,39940.0,César Azpilicueta,4-2-3-1,Simon Hooper,Match Report,,3,20,7,35.0,0.15,0.43,14.7,0,0,0,1.9,0.1,1.1,1.1,2,2,100.0,1,0.7,0.7,0,0,0,2,5,40.0,26,4,11.5,22.0,6,33.3,27.5,12,1,8.3,4,26.8,8368,2777,3,1.7,1.6,17,46,20,8,54,592,39,4,3,16,20,4,2,2,0,3,8,36,31,1,1,0,1,6,6,0,0,0,0,26,15,13,10,3,10,52.6,9,11,8,34,14,0,738,59,41,4,36.4,4,36.4,527,23,7,12,9,544,53,2,0,0,8,0,0,0,55,9,40.9,2022-2023,Chelsea
8,2022-10-16,14:00,Matchweek 11,Sun,Away,W,2.0,0.0,Aston Villa,0.9,1.8,58.0,41754.0,Thiago Silva,3-4-3,Robert Jones,Match Report,,2,8,4,50.0,0.25,0.5,18.0,1,0,0,0.9,0.11,1.1,1.1,7,7,100.0,1,2.2,2.2,0,0,0,2,10,20.0,31,5,19.4,29.0,11,36.4,27.6,21,0,0.0,2,12.5,7764,2618,0,0.5,0.4,6,18,4,2,26,533,46,2,5,6,20,1,0,0,0,1,7,16,14,0,1,1,0,4,3,0,0,1,0,9,6,3,6,0,2,40.0,3,3,8,17,24,2,675,77,14,5,41.7,6,50.0,359,17,5,13,18,484,26,3,0,0,11,0,0,0,53,6,35.3,2022-2023,Chelsea
9,2022-10-19,19:30,Matchweek 12,Wed,Away,D,0.0,0.0,Brentford,0.9,1.3,66.0,17118.0,César Azpilicueta,3-5-1-1,Jarred Gillett,Match Report,,0,14,5,35.7,0.0,0.0,21.4,0,0,0,0.9,0.06,-0.9,-0.9,5,5,100.0,1,1.1,1.1,0,0,0,2,13,15.4,27,6,22.2,29.4,8,87.5,53.1,13,0,0.0,2,22.8,9357,2665,0,0.8,0.7,13,51,17,1,55,657,41,6,4,15,21,2,2,0,0,0,4,26,26,0,0,0,0,0,0,0,0,0,0,17,8,8,5,4,9,69.2,4,8,6,23,21,0,820,66,34,11,40.7,15,55.6,415,27,8,13,4,585,55,0,0,0,7,0,0,0,57,11,47.8,2022-2023,Chelsea
10,2022-10-22,17:30,Matchweek 13,Sat,Home,D,1.0,1.0,Manchester Utd,1.1,0.8,48.0,39503.0,César Azpilicueta,3-4-3,Stuart Attwell,Match Report,,1,5,1,20.0,0.0,0.0,19.7,0,1,1,0.3,0.06,-0.1,-0.3,6,5,83.3,0,1.4,0.4,0,0,0,3,16,18.8,42,4,28.6,29.8,11,36.4,32.8,7,0,0.0,4,26.4,5815,2190,0,0.2,0.6,3,24,8,3,37,407,51,1,3,20,20,6,4,0,0,2,8,7,5,1,0,1,0,2,1,0,0,1,0,10,5,5,3,2,7,53.8,6,7,11,21,18,0,556,80,17,7,33.3,13,61.9,320,17,5,14,5,341,37,1,0,0,8,1,0,0,50,14,46.7,2022-2023,Chelsea
11,2022-10-29,15:00,Matchweek 14,Sat,Away,L,1.0,4.0,Brighton,1.4,2.4,59.0,31746.0,Thiago Silva,3-4-3,Andy Madley,Match Report,,1,15,7,46.7,0.07,0.14,18.3,0,0,0,1.4,0.09,-0.4,-0.4,7,5,42.9,0,2.2,0.2,0,0,0,6,10,60.0,34,5,14.7,26.8,9,55.6,38.4,15,0,0.0,5,19.7,7709,3024,1,1.1,0.8,11,39,10,3,43,499,60,1,2,18,23,7,3,4,0,0,19,27,22,2,0,0,0,2,2,0,0,0,0,8,4,3,3,2,3,27.3,8,8,7,15,17,3,679,72,31,2,14.3,9,64.3,399,21,4,18,9,469,42,2,0,0,6,0,0,2,48,12,52.2,2022-2023,Chelsea
